10202415,9789620754029,就業、利息和貨幣通論(精選本),凱恩斯,None,None,商務,2002/07/15,180
10202476,9789867943767,日日情詩,None,None,None,未來書城,2002/08/01,250
10202477,9789867943781,情詩手稿,紀弦，向明，蓉子等,None,None,未來書城,2002/08/01,200
10202478,9789867943385,拍案驚奇之龍雀配（下）,陳文貴,None,None,未來書城,2002/06/25,160
10202479,9867943775   ,歷代情詩,黃益庸，衣殿臣,None,None,未來書城,2002/08/01,250
10202480,9789574596942,中國童話故事選輯,林惠文,None,None,喜讀,2002/08/29,160
10202740,9789578279599,日本語新幹線,今井幹夫,None,None,大新書局,2001/05/15,280
10202743,9789578653306,日語運用力養成問題集－初中級用－,大新出版社編輯部,None,None,大新書局,1994/01/15,320
10202745,9789578653610,能力試驗-讀解,大新出版社編輯部,None,None,大新書局,1995/07/01,220
10202794,9789868040274,日日是好日︰茶道教導的十五種幸福,森下典子,None,夏淑怡,一方出版,2002/09/01,220
10202900,9789867799005,戀一個真愛情人,林慶昭,None,None,高富,2002/09/11,210
10202901,9789867805027,白馬王子買新娘,關靜,None,None,希代,2002/09/11,190
10202902,9789867804037,誰才是天生贏家,柏竇‧薛佛,None,管中琪,希代,2002/09/11,259
10202906,9789575697945,俠名留香(四)花滿樓,馬司,None,None,風雲時代,2002/09/25,150
10202907,9789575698287,毛澤東與蔣介石(精裝版)上冊：巨人之鬥,葉永烈,None,None,風雲時代,2002/09/13,280
10202908,9789576183119,文化中級日本語Ⅱ(卡帶),None,None,None,大新書局,2002/09/15,350
10202960,9789575698225,四十超人學院(二)悠遠地球,蘇逸平,None,None,風雲時代,2002/09/25,150
10202961,9789575698294,毛澤東與蔣介石(精裝版)下冊：未完的棋,葉永烈,None,None,風雲時代,2002/09/13,280
10202962,9789573247258,協助學生做最棒的報告,Laasa & Clemmons,None,林心茹,遠流,2002/09/01,280
10202963,9789573246589,電影理論解讀,Robert Stam,None,陳儒修，郭幼龍,遠流,2002/09/01,450
10202965,9789573246992,死亡約會,Agatha Christie,None,郭茜郭維,遠流,2002/08/01,250
10202966,9789573247265,國際學舍謀殺案,Agatha Christie,None,徐燕軍,遠流,2002/09/01,250
10202967,9789573247319,第三個單身女郎,Agatha Christie,None,陳亦君，曾胡,遠流,2002/09/01,250
10202968,9789573247067,我的昆蟲歌舞團,張永仁，鄭司維,None,None,遠流,2002/09/01,300
10202969,9789573246909,法布爾昆蟲記全集3－變換菜單,法布爾,None,方頌華,遠流,2002/09/01,360
10202970,9789573246916,法布爾昆蟲記全集4－蜂類的毒液,法布爾,None,鄒衍等,遠流,2002/09/01,360
10202971,9789570395594,速食共和國－速食的黑暗面,艾瑞克．西洛瑟,None,陳琇玲,天下雜誌,2002/08/28,380
10203263,9789572804209,路邊攤美食DIY,大都會文化編輯部,None,None,大都會文化事業有限公司,2002/09/09,220
10203264,9789867869128,羊毛氈雜貨溫柔手作,李豫芬,None,None,麥浩斯,2002/09/14,280
10203266,9789867881038,第一次活用基本分析就上手,吳正治,None,None,易博士出版社,2002/09/14,250
10203269,9789868042582,普世戀歌,宋澤萊,None,None,印刻,2002/09/11,260
10203270,9789578890930,台灣社會救助制度實施與建構之研究,孫健忠,None,None,時英,2002/09/04,300
10203271,9789578890947,最後的神話,張建偉,None,None,時英,2002/09/04,280
10203274,9789574596607,王爾德故事集,王爾德,None,None,崇文館,2002/08/06,180
10203275,9789574596072,讓孩子快樂成長的第一課,黃姝琪,None,None,童萌館,2002/08/06,169
10203276,9789573007760,英文常用片語隨手查－慣用語篇,再生編輯部,None,None,再生出版,2006/03/22,99
10203277,9789578290679,劍橋深呼吸,None,None,None,大地出版社,2002/09/05,250
10203278,9789578290693,耶魯深呼吸,None,None,None,大地出版社,2002/09/05,250
10203382,9789574679287,夢幻流星曲PART5,淡霞,None,None,銀子家族,2002/08/07,185
10203383,9789574679645,惦惦寵妳！,櫻桃,None,None,希代,2002/08/15,190
10203384,9789574679713,桃花運,寶貝,None,None,希代,2002/08/15,190
10203471,9789861103372,熱血老大 1,中原裕,None,None,東立,2002/09/13,95
10203517,9789570494532,經商聖經,鄭金剛,None,None,宏文館,2002/08/15,480
10203519,9789573318231,請問這裏是美國嗎？,比爾‧布萊森,None,林靜華,皇冠,2001/10/08,250
