10204435,126,本商品單次購買10本8折112元
10204574,315,本商品單次購買10本85折298元
10204575,225,本商品單次購買10本85折213元
10204577,252,本商品單次購買10本85折238元
10204578,198,本商品單次購買10本85折187元
10204960,207,本商品單次購買10本8折184元
10204970,45,本商品單次購買10本85折43元
10204971,405,本商品單次購買10本8折360元
10204972,180,本商品單次購買10本8折160元
10204982,225,本商品單次購買10本8折200元
10204986,179,本商品單次購買10本8折159元
10205364,324,本商品單次購買10本85折306元
10205365,441,本商品單次購買10本85折417元
10205366,198,本商品單次購買10本8折176元
10205367,198,本商品單次購買10本8折176元
10205368,180,本商品單次購買10本8折160元
10205369,225,本商品單次購買10本8折200元
10205370,180,本商品單次購買10本8折160元
10205373,198,本商品單次購買10本8折176元
10205380,270,本商品單次購買10本85折255元
10205583,45,本商品單次購買10本85折43元
10205588,135,本商品單次購買10本8折120元
10205589,198,本商品單次購買10本8折176元
10205590,252,本商品單次購買10本8折224元
10205639,174,2021/11/30
10205640,174,2021/11/30
10205641,190,2021/11/30
10205643,166,2021/11/30
10205686,89,本商品單次購買10本8折79元
10205687,89,本商品單次購買10本8折79元
10205688,79,本商品單次購買10本8折70元
10205693,531,本商品單次購買10本8折472元
10205702,300,2021/12/12
10205703,169,2022/02/20
10205704,405,本商品單次購買10本8折360元
10205705,198,本商品單次購買10本8折176元
10205712,174,2021/12/20
10205713,174,2021/12/20
10205726,216,本商品單次購買10本8折192元
10205730,89,本商品單次購買10本8折79元
10205837,144,本商品單次購買10本8折128元
10205839,224,本商品單次購買10本8折199元
10205841,378,本商品單次購買10本85折357元
10205842,297,本商品單次購買10本8折264元
10205875,539,本商品單次購買10本8折479元
10205876,810,本商品單次購買10本8折720元
10206193,198,本商品單次購買10本8折176元
10206194,2592,本商品單次購買10本8折2304元
10206196,179,本商品單次購買10本8折159元
10206257,162,本商品單次購買10本8折144元
10206258,162,本商品單次購買10本8折144元
10206629,170,本商品單次購買10本85折161元
10206630,189,本商品單次購買10本8折168元
10206631,179,本商品單次購買10本8折159元
10206632,128,2021/11/30
10206633,128,2021/11/30
10206635,162,本商品單次購買10本8折144元
10206637,90,None
10206639,76,None
10206640,95,None
10206641,76,None
10206642,76,None
10206645,179,本商品單次購買10本8折159元
10206646,128,2021/11/30
